Longitude,Latitude,Relative Height,CPS
3735.1179,14042.083,5.9,142
3735.1179,14042.083,5.9,194
3735.1184,14042.083,6.1,208
3735.1184,14042.083,6.2,176
3735.1218,14042.083,7.8,152
3735.1223,14042.083,8.0,136
3735.1223,14042.083,8.3,176
3735.1259,14042.083,8.3,192
3735.1259,14042.083,8.8,184
3735.1262,14042.083,9.0,180
3735.1262,14042.083,9.0,176
3735.1271,14042.083,7.6,142
3735.1271,14042.083,7.9,132
3735.1271,14042.083,8.1,152
3735.1271,14042.083,8.1,164
3735.1311,14042.083,8.4,174
3735.1311,14042.083,8.7,218
3735.1311,14042.083,8.9,180
3735.1311,14042.083,9.5,168
3735.1335,14042.083,10.3,198
3735.1337,14042.083,10.9,220
3735.1337,14042.083,11.1,200
3735.1342,14042.083,10.0,188
3735.1342,14042.083,10.0,162
3735.1342,14042.083,10.2,146
3735.1342,14042.083,10.2,140
3735.1347,14042.083,10.2,134
3735.1347,14042.083,10.3,128
3735.1381,14042.083,11.3,166
3735.1381,14042.083,11.3,176
3735.1386,14042.083,10.2,146
3735.1391,14042.083,11.2,214
3735.1391,14042.083,11.3,156
3735.1437,14042.083,10.5,148
3735.1437,14042.083,10.8,198
3735.1437,14042.083,11.4,156
3735.1437,14042.083,11.4,142
3735.1479,14042.083,3.4,242
3735.1479,14042.083,3.7,188
3735.1479,14042.083,3.7,238
3735.1479,14042.083,3.7,204
3735.1481,14042.083,3.2,220
3735.1481,14042.083,3.4,258
3735.1486,14042.083,3.7,190
3735.1486,14042.083,4.2,182
3735.1486,14042.083,4.3,190
3735.1491,14042.083,4.8,260
3735.1494,14042.083,5.0,150
3735.1494,14042.083,5.0,188
3735.1499,14042.083,5.0,128
3735.1499,14042.083,5.0,126
3735.1535,14042.083,12.6,138
3735.1535,14042.083,13.2,166
3735.1535,14042.083,12.9,252
3735.1547,14042.083,10.5,158
3735.1547,14042.083,11.9,152
3735.1579,14042.083,13.2,280
3735.1579,14042.083,13.3,306
3735.1594,14042.083,7.7,234
3735.1594,14042.083,8.7,186
3735.1599,14042.083,8.0,212
3735.1599,14042.083,9.2,200
3735.165,14042.083,8.7,184
3735.165,14042.083,9.8,210
3735.1655,14042.083,8.8,172
3735.1655,14042.083,9.5,204
3735.1669,14042.083,10.7,162
3735.1669,14042.083,9.9,148
3735.1713,14042.083,6.0,194
3735.1713,14042.083,6.2,192
3735.1718,14042.083,6.3,206
3735.1718,14042.083,7.6,186
3735.1748,14042.083,6.1,232
3735.1748,14042.083,6.4,190
3735.1794,14042.083,4.9,188
3735.1794,14042.083,5.3,168
3735.1818,14042.083,10.1,202
3735.1818,14042.083,10.9,230
3735.1848,14042.083,13.9,166
3735.1848,14042.083,13.2,194
3735.1848,14042.083,17.8,164
3735.1848,14042.083,17.8,158
3735.1848,14042.083,17.8,150
3735.1848,14042.083,16.7,154
3735.185,14042.083,12.3,170
3735.1855,14042.083,10.5,148
3735.1855,14042.083,11.9,162
3735.1855,14042.083,18.1,240
3735.1855,14042.083,18.1,222
3735.1855,14042.083,18.1,248
3735.1855,14042.083,18.3,266
3735.1855,14042.083,18.4,228
3735.1855,14042.083,18.6,240
3735.1882,14042.083,17.6,144
3735.1882,14042.083,18.0,150
3735.1882,14042.083,18.0,134
3735.1887,14042.083,16.1,156
3735.1887,14042.083,12.1,146
3735.1887,14042.083,14.0,126
3735.1887,14042.083,13.0,148
3735.1901,14042.083,14.0,200
3735.1901,14042.083,13.9,254
3735.1911,14042.083,11.4,186
3735.1911,14042.083,11.6,216
3735.1914,14042.083,12.4,158
3735.1914,14042.083,12.5,184
3735.1918,14042.083,12.9,158
3735.1918,14042.083,12.1,180
3735.1931,14042.083,11.1,138
3735.1931,14042.083,11.4,146
3735.1943,14042.083,14.3,146
3735.1943,14042.083,14.7,198
3735.1948,14042.083,14.2,172
3735.1948,14042.083,14.3,158
3735.1979,14042.083,14.7,194
3735.1979,14042.083,14.9,130
3735.1992,14042.083,12.2,204
3735.1992,14042.083,12.9,222
3735.1992,14042.083,12.9,258
3735.1992,14042.083,13.1,198
3735.1992,14042.083,13.4,260
3735.2001,14042.083,12.9,200
3735.2001,14042.083,12.9,176
3735.2014,14042.083,11.4,142
3735.2014,14042.083,11.4,124
3735.2038,14042.083,13.3,136
3735.2038,14042.083,13.5,164
3735.2043,14042.083,13.6,150
3735.208,14042.083,13.7,234
3735.208,14042.083,13.7,154
3735.2087,14042.083,10.7,126
3735.2087,14042.083,10.8,140
3735.2167,14042.083,24.5,148
3735.2167,14042.083,24.8,202
3735.2167,14042.083,25.6,170
3735.2167,14042.083,25.8,150
3735.2175,14042.083,25.6,170
3735.2175,14042.083,25.9,258
3735.2175,14042.083,26.5,234
3735.218,14042.083,26.5,196
3735.2182,14042.083,21.2,144
3735.2182,14042.083,21.4,154
3735.2182,14042.083,24.4,244
3735.2182,14042.083,25.0,224
3735.2182,14042.083,26.2,152
3735.2182,14042.083,26.6,148
3735.2187,14042.083,21.5,150
3735.2187,14042.083,21.7,162
3735.2189,14042.083,21.7,148
3735.2189,14042.083,21.7,154
3735.2189,14042.083,23.4,160
3735.2189,14042.083,23.9,194
3735.2199,14042.083,22.2,162
3735.2199,14042.083,22.8,132
3735.2207,14042.083,21.4,142
3735.2207,14042.083,21.7,170
3735.2214,14042.083,22.0,150
3735.2214,14042.083,22.5,154
3735.2214,14042.083,23.1,152
3735.2214,14042.083,23.9,182
3735.2219,14042.083,24.9,192
3735.2219,14042.083,25.7,198
3735.2219,14042.083,26.5,190
3735.2231,14042.083,20.2,98
3735.2231,14042.083,20.4,136
3735.2231,14042.083,21.2,144
3735.2231,14042.083,21.3,194
3735.2233,14042.083,20.4,128
3735.2233,14042.083,20.4,128
3735.2233,14042.083,20.7,116
3735.2233,14042.083,20.7,144
3735.2233,14042.083,21.5,204
3735.2233,14042.083,21.6,150
3735.2238,14042.083,21.3,122
3735.2238,14042.083,21.3,192
3735.2246,14042.083,20.7,186
3735.2246,14042.083,21.0,154
3735.2255,14042.083,21.5,148
3735.2255,14042.083,22.3,110
3735.2258,14042.083,20.3,164
3735.2258,14042.083,20.4,114
3735.2268,14042.083,23.1,126
3735.2268,14042.083,23.7,96
3735.227,14042.083,20.1,128
3735.227,14042.083,20.3,168
3735.2275,14042.083,20.3,160
3735.2275,14042.083,20.3,126
3735.228,14042.083,23.7,134
3735.2282,14042.083,20.3,138
3735.2282,14042.083,20.3,136
3735.2294,14042.083,22.9,118
3735.2294,14042.083,23.7,106
3735.2299,14042.083,19.8,124
3735.2299,14042.083,20.1,140
3735.2302,14042.083,19.5,118
3735.2302,14042.083,19.5,144
3735.2307,14042.083,19.2,134
3735.2307,14042.083,22.7,166
3735.2307,14042.083,23.1,146
3735.2312,14042.083,22.6,136
3735.2312,14042.083,22.7,158
3735.2314,14042.083,19.1,138
3735.2314,14042.083,19.2,138
3735.2314,14042.083,22.6,142
3735.2314,14042.083,22.7,156
3735.2319,14042.083,19.2,120
3735.2319,14042.083,19.4,134
3735.2319,14042.083,19.5,100
3735.2319,14042.083,19.9,156
3735.2319,14042.083,20.3,126
3735.2319,14042.083,20.8,122
3735.2319,14042.083,21.6,128
3735.2319,14042.083,22.1,150
3735.2458,14042.083,13.9,132
3735.2458,14042.083,13.9,142
3735.2543,14042.083,23.4,142
3735.2543,14042.083,23.8,150
3735.2558,14042.083,15.0,96
3735.2558,14042.083,15.1,94
3735.2563,14042.083,15.3,120
3735.1166,14042.081,5.6,160
3735.1166,14042.081,6.1,154
3735.1166,14042.081,9.5,204
3735.1166,14042.081,9.8,186
3735.123,14042.081,8.6,202
3735.123,14042.081,8.8,210
3735.1247,14042.081,7.8,178
3735.1247,14042.081,8.0,162
3735.125,14042.081,8.3,216
3735.1254,14042.081,8.6,234
3735.1254,14042.081,8.8,170
3735.1259,14042.081,8.8,172
3735.1259,14042.081,9.0,158
3735.1284,14042.081,8.3,148
3735.1284,14042.081,8.4,146
3735.1286,14042.081,8.4,144
3735.1286,14042.081,8.6,138
3735.1293,14042.081,8.7,160
3735.1293,14042.081,9.1,158
3735.1306,14042.081,9.2,148
3735.1306,14042.081,9.4,144
3735.1335,14042.081,9.5,162
3735.1335,14042.081,9.5,156
3735.1335,14042.081,9.8,162
3735.1335,14042.081,10.0,236
3735.1337,14042.081,9.4,162
3735.1337,14042.081,9.5,198
3735.1337,14042.081,9.8,230
3735.1337,14042.081,10.0,182
3735.1381,14042.081,9.4,262
3735.1381,14042.081,9.4,192
3735.1381,14042.081,11.3,172
3735.1386,14042.081,9.5,138
3735.1386,14042.081,9.9,152
3735.1437,14042.081,12.0,110
3735.1437,14042.081,12.4,176
3735.1442,14042.081,13.0,138
3735.1442,14042.081,13.2,160
3735.1447,14042.081,11.0,254
3735.1447,14042.081,11.0,258
3735.145,14042.081,11.2,228
3735.145,14042.081,11.6,200
3735.1481,14042.081,3.4,210
3735.1481,14042.081,3.7,228
3735.153,14042.081,10.8,164
3735.153,14042.081,12.1,182
3735.1542,14042.081,11.0,126
3735.1542,14042.081,11.2,120
3735.1542,14042.081,12.6,124
3735.1542,14042.081,12.2,126
3735.1579,14042.081,10.9,290
3735.1599,14042.081,8.3,200
3735.1599,14042.081,8.4,178
3735.1655,14042.081,6.7,206
3735.1655,14042.081,8.3,174
3735.1674,14042.081,9.2,134
3735.1674,14042.081,9.6,176
3735.1679,14042.081,9.6,136
3735.1679,14042.081,11.2,108
3735.1694,14042.081,11.5,204
3735.1694,14042.081,12.0,326
3735.1723,14042.081,6.9,172
3735.1723,14042.081,6.6,210
3735.1794,14042.081,6.2,180
3735.1794,14042.081,5.8,146
3735.1823,14042.081,12.0,170
3735.1823,14042.081,12.2,218
3735.1831,14042.081,10.9,212
3735.1831,14042.081,11.8,208
3735.1848,14042.081,12.6,152
3735.1848,14042.081,12.3,164
3735.1848,14042.081,17.4,206
3735.185,14042.081,12.4,164
3735.185,14042.081,11.9,158
3735.1855,14042.081,11.0,178
3735.1855,14042.081,11.9,142
3735.1855,14042.081,17.5,186
3735.1855,14042.081,17.6,330
3735.1892,14042.081,14.0,104
3735.1892,14042.081,13.0,132
3735.1894,14042.081,13.7,130
3735.1894,14042.081,13.9,170
3735.1914,14042.081,11.5,120
3735.1914,14042.081,11.8,148
3735.1918,14042.081,13.8,182
3735.1918,14042.081,13.6,200
3735.1926,14042.081,10.9,130
3735.1926,14042.081,11.9,122
3735.1926,14042.081,10.2,138
3735.195,14042.081,15.6,148
3735.195,14042.081,15.4,164
3735.1979,14042.081,12.7,152
3735.1979,14042.081,14.1,164
3735.1992,14042.081,13.1,228
3735.1992,14042.081,13.1,190
3735.2001,14042.081,12.8,176
3735.2001,14042.081,12.8,202
3735.2001,14042.081,12.9,186
3735.2001,14042.081,12.9,178
3735.2014,14042.081,11.3,124
3735.2014,14042.081,11.3,124
3735.2038,14042.081,13.5,164
3735.2038,14042.081,13.6,172
3735.2038,14042.081,13.8,184
3735.2038,14042.081,13.8,190
3735.2082,14042.081,12.7,214
3735.2087,14042.081,10.8,138
3735.2087,14042.081,10.8,194
3735.2124,14042.081,19.4,148
3735.2124,14042.081,19.7,122
3735.2136,14042.081,18.9,174
3735.2136,14042.081,19.9,128
3735.2145,14042.081,19.1,188
3735.2145,14042.081,20.4,166
3735.2158,14042.081,22.3,110
3735.2167,14042.081,3.5,148
3735.2167,14042.081,4.0,192
3735.2167,14042.081,20.6,144
3735.2167,14042.081,22.8,166
3735.2175,14042.081,19.9,128
3735.2175,14042.081,22.8,134
3735.218,14042.081,20.6,156
3735.218,14042.081,20.9,150
3735.2182,14042.081,21.2,146
3735.2182,14042.081,21.2,136
3735.2214,14042.081,20.9,132
3735.2214,14042.081,21.4,128
3735.2214,14042.081,21.4,164
3735.2214,14042.081,21.6,146
3735.2214,14042.081,21.7,130
3735.2214,14042.081,21.7,116
3735.2219,14042.081,20.6,134
3735.2219,14042.081,20.9,138
3735.2219,14042.081,21.4,162
3735.2219,14042.081,21.6,138
3735.2224,14042.081,20.9,128
3735.2224,14042.081,21.1,140
3735.2226,14042.081,20.5,124
3735.2231,14042.081,20.6,140
3735.2231,14042.081,20.6,140
3735.2243,14042.081,20.5,138
3735.2243,14042.081,20.6,122
3735.225,14042.081,20.4,144
3735.2543,14042.081,23.3,112
3735.2543,14042.081,23.9,132
3735.2543,14042.081,24.1,164
3735.2543,14042.081,24.1,134
3735.2543,14042.081,24.1,152
3735.2543,14042.081,24.1,124
3735.1159,14042.08,9.5,176
3735.1159,14042.08,9.5,178
3735.1159,14042.08,9.6,234
3735.1159,14042.08,9.8,172
3735.1159,14042.08,9.9,172
3735.1162,14042.08,10.1,254
3735.1162,14042.08,10.3,234
3735.1166,14042.08,4.6,154
3735.1166,14042.08,4.8,196
3735.1166,14042.08,4.8,142
3735.1166,14042.08,5.3,170
3735.1166,14042.08,10.3,202
3735.1166,14042.08,10.4,180
3735.1235,14042.08,8.3,180
3735.1235,14042.08,8.3,206
3735.124,14042.08,7.8,198
3735.124,14042.08,8.0,192
3735.1374,14042.08,10.3,190
3735.1374,14042.08,10.3,142
3735.1374,14042.08,10.8,240
3735.1374,14042.08,11.0,152
3735.1374,14042.08,11.1,198
3735.1374,14042.08,11.1,150
3735.1379,14042.08,9.5,184
3735.1379,14042.08,10.0,216
3735.1381,14042.08,10.7,162
3735.1381,14042.08,10.8,154
3735.1381,14042.08,11.2,112
3735.1381,14042.08,11.2,130
3735.1442,14042.08,13.2,136
3735.1442,14042.08,13.3,146
3735.1459,14042.08,12.0,276
3735.1525,14042.08,12.1,176
3735.1525,14042.08,11.4,166
3735.1535,14042.08,11.3,170
3735.1538,14042.08,11.5,114
3735.1538,14042.08,12.8,146
3735.1574,14042.08,10.6,228
3735.1574,14042.08,11.6,246
3735.1579,14042.08,11.0,212
3735.1579,14042.08,10.7,230
3735.1599,14042.08,8.1,194
3735.1599,14042.08,7.4,174
3735.1599,14042.08,8.3,220
3735.1655,14042.08,7.4,254
3735.1655,14042.08,7.5,156
3735.1687,14042.08,11.5,134
3735.1687,14042.08,11.8,132
3735.1699,14042.08,12.1,298
3735.1699,14042.08,11.6,256
3735.1704,14042.08,10.1,236
3735.1704,14042.08,9.8,236
3735.1726,14042.08,7.9,262
3735.1726,14042.08,6.9,200
3735.1743,14042.08,4.5,184
3735.1743,14042.08,4.7,190
3735.1748,14042.08,5.9,212
3735.1748,14042.08,6.7,244
3735.175,14042.08,6.9,240
3735.175,14042.08,8.1,270
3735.1799,14042.08,5.0,168
3735.1799,14042.08,5.0,132
3735.1835,14042.08,11.4,208
3735.1843,14042.08,11.8,160
3735.1843,14042.08,11.3,214
3735.1848,14042.08,10.3,182
3735.1848,14042.08,10.6,166
3735.1848,14042.08,16.6,160
3735.1848,14042.08,16.1,136
3735.185,14042.08,15.3,142
3735.185,14042.08,16.4,124
3735.1857,14042.08,17.6,230
3735.1857,14042.08,17.6,202
3735.1887,14042.08,16.2,178
3735.1887,14042.08,13.1,158
3735.1894,14042.08,14.2,104
3735.1894,14042.08,14.2,130
3735.1894,14042.08,14.1,114
3735.1894,14042.08,14.7,166
3735.1906,14042.08,14.1,158
3735.1906,14042.08,14.2,116
3735.1911,14042.08,11.1,164
3735.1911,14042.08,11.2,166
3735.1911,14042.08,11.3,218
3735.1911,14042.08,11.8,134
3735.1914,14042.08,11.4,148
3735.1914,14042.08,11.3,192
3735.1914,14042.08,12.3,218
3735.1914,14042.08,12.2,152
3735.1914,14042.08,12.0,160
3735.1926,14042.08,13.9,114
3735.1926,14042.08,11.1,126
3735.195,14042.08,15.5,124
3735.195,14042.08,15.3,158
3735.1979,14042.08,12.0,170
3735.1979,14042.08,12.3,272
3735.1992,14042.08,12.6,238
3735.1992,14042.08,13.1,270
3735.1999,14042.08,12.8,244
3735.1999,14042.08,12.8,154
3735.2014,14042.08,11.3,134
3735.2014,14042.08,11.4,116
3735.2014,14042.08,11.4,152
3735.2014,14042.08,11.4,96
3735.2014,14042.08,11.7,112
3735.2031,14042.08,13.3,146
3735.2031,14042.08,13.3,134
3735.2036,14042.08,13.3,192
3735.2036,14042.08,13.5,138
3735.208,14042.08,12.7,206
3735.208,14042.08,12.9,202
3735.2087,14042.08,10.6,186
3735.2087,14042.08,10.7,250
3735.2087,14042.08,11.0,232
3735.2094,14042.08,19.7,158
3735.2094,14042.08,19.9,178
3735.2106,14042.08,19.4,166
3735.2106,14042.08,19.6,124
3735.2551,14042.08,24.1,112
3735.2551,14042.08,24.2,112
3735.2556,14042.08,24.1,114
3735.2558,14042.08,24.6,128
3735.2558,14042.08,24.6,110
3735.2558,14042.08,24.7,112
3735.2558,14042.08,24.7,144
3735.2563,14042.08,24.7,144
3735.2563,14042.08,24.7,138
3735.2563,14042.08,24.7,128
3735.2563,14042.08,24.7,100
3735.2565,14042.08,24.7,130
3735.2565,14042.08,24.7,136
3735.2565,14042.08,24.7,128
3735.2565,14042.08,24.7,162
3735.2565,14042.08,24.7,158
3735.2565,14042.08,24.7,122
3735.257,14042.08,24.7,130
3735.257,14042.08,24.7,152
3735.257,14042.08,24.7,106
3735.257,14042.08,24.7,134
3735.257,14042.08,24.7,112
3735.257,14042.08,24.7,150
3735.257,14042.08,24.7,140
3735.257,14042.08,24.7,128
3735.257,14042.08,24.8,126
3735.257,14042.08,24.8,92
3735.257,14042.08,24.8,120
3735.257,14042.08,24.8,116
3735.257,14042.08,24.8,134
3735.257,14042.08,24.9,108
3735.2575,14042.08,24.7,142
3735.2575,14042.08,24.7,120
3735.2575,14042.08,24.7,120
3735.2575,14042.08,24.7,138
3735.2575,14042.08,24.7,142
3735.2575,14042.08,24.7,152
3735.2575,14042.08,24.7,120
3735.2575,14042.08,24.7,148
3735.2575,14042.08,24.7,134
3735.2575,14042.08,24.7,112
3735.2575,14042.08,24.7,102
3735.2575,14042.08,24.7,126
3735.2575,14042.08,24.7,106
3735.2575,14042.08,24.7,142
3735.2575,14042.08,24.7,122
3735.2575,14042.08,24.7,134
3735.2575,14042.08,24.8,138
3735.2575,14042.08,24.8,136
3735.2575,14042.08,24.8,118
3735.2575,14042.08,24.8,146
3735.2575,14042.08,24.8,112
3735.2575,14042.08,24.8,130
3735.2575,14042.08,24.8,136
3735.2575,14042.08,24.8,116
3735.2575,14042.08,24.8,142
3735.2575,14042.08,24.8,132
3735.2575,14042.08,24.9,150
3735.2575,14042.08,24.9,152
3735.2575,14042.08,26.1,130
3735.2575,14042.08,26.1,150
3735.2578,14042.08,24.8,108
3735.2578,14042.08,24.8,102
3735.2578,14042.08,24.9,94
3735.2578,14042.08,24.9,114
3735.2578,14042.08,26.1,130
3735.2578,14042.08,26.1,154
3735.2578,14042.08,26.1,112
3735.2578,14042.08,26.1,154
3735.2578,14042.08,26.1,140
3735.2578,14042.08,26.1,128
3735.2578,14042.08,26.1,142
3735.2578,14042.08,26.1,124
3735.2578,14042.08,26.1,126
3735.2578,14042.08,26.1,174
3735.2578,14042.08,26.1,142
3735.2578,14042.08,26.1,114
3735.2578,14042.08,26.1,116
3735.2578,14042.08,26.1,124
3735.2578,14042.08,26.1,150
3735.2578,14042.08,26.2,106
3735.2578,14042.08,26.2,120
3735.2578,14042.08,26.8,164
3735.2578,14042.08,26.8,106
3735.2578,14042.08,26.8,124
3735.2578,14042.08,26.8,126
3735.2578,14042.08,26.8,162
3735.2578,14042.08,26.8,124
3735.2578,14042.08,26.8,104
3735.2578,14042.08,26.8,136
3735.2578,14042.08,26.8,132
3735.2578,14042.08,26.8,108
3735.2578,14042.08,26.8,126
3735.2578,14042.08,26.8,118
3735.2578,14042.08,26.8,98
3735.2578,14042.08,26.8,120
3735.2578,14042.08,26.8,120
3735.2578,14042.08,26.8,112
3735.2578,14042.08,26.8,98
3735.2578,14042.08,26.8,98
3735.2578,14042.08,26.8,136
3735.2578,14042.08,26.9,106
3735.2578,14042.08,26.9,122
3735.2578,14042.08,26.9,138
3735.2578,14042.08,27.1,112
3735.2578,14042.08,27.1,112
3735.2578,14042.08,27.1,134
3735.2578,14042.08,27.1,106
3735.2578,14042.08,27.2,124
3735.2578,14042.08,27.2,122
3735.2578,14042.08,27.2,114
3735.2578,14042.08,27.2,136
3735.2578,14042.08,27.2,114
3735.2578,14042.08,27.2,116
3735.2578,14042.08,27.2,156
3735.2578,14042.08,27.2,102
3735.2578,14042.08,27.2,126
3735.2578,14042.08,27.2,112
3735.2578,14042.08,27.2,124
3735.2578,14042.08,27.2,136
3735.2578,14042.08,27.2,140
3735.2578,14042.08,27.2,108
3735.2578,14042.08,27.2,142
3735.2578,14042.08,27.2,130
3735.2578,14042.08,27.3,130
3735.2578,14042.08,27.3,130
3735.2578,14042.08,27.3,122
3735.2578,14042.08,27.3,130
3735.2578,14042.08,27.3,122
3735.2578,14042.08,29.5,128
3735.2578,14042.08,29.5,128
3735.2578,14042.08,29.5,82
3735.2578,14042.08,29.5,146
3735.2578,14042.08,29.5,94
3735.2578,14042.08,29.5,126
3735.2578,14042.08,29.5,112
3735.2578,14042.08,29.5,124
3735.2578,14042.08,29.5,132
3735.2578,14042.08,29.5,142
3735.2578,14042.08,29.6,112
3735.2578,14042.08,29.6,114
3735.2578,14042.08,29.6,114
3735.2578,14042.08,29.6,112
3735.2578,14042.08,29.6,106
3735.2578,14042.08,29.6,122
3735.2578,14042.08,29.6,118
3735.2578,14042.08,29.6,140
3735.2578,14042.08,29.6,122
3735.2578,14042.08,29.6,124
3735.2578,14042.08,29.6,122
3735.2578,14042.08,29.6,148
3735.2578,14042.08,29.6,116
3735.2578,14042.08,29.6,148
3735.2578,14042.08,29.6,122
3735.2578,14042.08,29.6,120
3735.2578,14042.08,29.6,142
3735.2578,14042.08,29.7,108
3735.2578,14042.08,29.7,134
3735.2578,14042.08,29.7,120
3735.2578,14042.08,29.7,114
3735.2578,14042.08,29.7,146
3735.2578,14042.08,29.7,128
3735.2578,14042.08,29.7,150
3735.2578,14042.08,29.7,166
3735.2578,14042.08,29.7,130
3735.2578,14042.08,29.8,114
3735.2583,14042.08,24.8,126
3735.1154,14042.0781,5.9,162
3735.1154,14042.0781,6.5,160
3735.1159,14042.0781,5.7,172
3735.1159,14042.0781,5.7,160
3735.1159,14042.0781,5.9,214
3735.1159,14042.0781,6.1,188
3735.1159,14042.0781,6.1,150
3735.1159,14042.0781,6.2,158
3735.1159,14042.0781,6.4,168
3735.1159,14042.0781,6.4,174
3735.1159,14042.0781,6.4,152
3735.1159,14042.0781,6.5,152
3735.1159,14042.0781,6.7,156
3735.1159,14042.0781,6.9,156
3735.1162,14042.0781,6.4,166
3735.1381,14042.0781,10.5,248
3735.1381,14042.0781,10.8,196
3735.1381,14042.0781,11.0,174
3735.1381,14042.0781,11.2,180
3735.1381,14042.0781,11.3,210
3735.1381,14042.0781,11.3,200
3735.1386,14042.0781,11.8,200
3735.1447,14042.0781,12.8,238
3735.1447,14042.0781,12.8,210
3735.1447,14042.0781,13.0,258
3735.1455,14042.0781,12.0,212
3735.1455,14042.0781,12.4,280
3735.1459,14042.0781,12.4,274
3735.1459,14042.0781,12.6,226
3735.1518,14042.0781,11.0,156
3735.1518,14042.0781,12.3,154
3735.1523,14042.0781,11.4,192
3735.1523,14042.0781,11.6,144
3735.1523,14042.0781,11.1,176
3735.1523,14042.0781,11.9,146
3735.1525,14042.0781,11.3,160
3735.1525,14042.0781,10.7,122
3735.1535,14042.0781,11.7,140
3735.1535,14042.0781,12.1,124
3735.1574,14042.0781,9.4,218
3735.1574,14042.0781,10.7,276
3735.1599,14042.0781,8.0,284
3735.1599,14042.0781,9.4,160
3735.1655,14042.0781,8.3,208
3735.1655,14042.0781,7.6,200
3735.1655,14042.0781,9.0,186
3735.1655,14042.0781,8.9,214
3735.1655,14042.0781,8.1,194
3735.1662,14042.0781,8.5,188
3735.1662,14042.0781,7.7,170
3735.1691,14042.0781,11.0,152
3735.1691,14042.0781,10.7,162
3735.1704,14042.0781,10.0,250
3735.1704,14042.0781,11.3,210
3735.1704,14042.0781,10.4,270
3735.1704,14042.0781,11.6,236
3735.1735,14042.0781,4.3,250
3735.1735,14042.0781,5.8,252
3735.1735,14042.0781,8.3,222
3735.1735,14042.0781,8.5,258
3735.1735,14042.0781,8.7,260
3735.1743,14042.0781,5.0,190
3735.1748,14042.0781,5.1,226
3735.1748,14042.0781,4.3,200
3735.1799,14042.0781,6.3,182
3735.1799,14042.0781,5.9,176
3735.1835,14042.0781,11.5,182
3735.1835,14042.0781,11.7,206
3735.1838,14042.0781,11.1,202
3735.1838,14042.0781,11.0,214
3735.1838,14042.0781,10.1,220
3735.1838,14042.0781,11.2,300
3735.1843,14042.0781,11.2,312
3735.1843,14042.0781,10.3,218
3735.1848,14042.0781,12.2,212
3735.1855,14042.0781,17.1,168
3735.1855,14042.0781,17.6,176
3735.1855,14042.0781,17.1,146
3735.1855,14042.0781,17.0,136
3735.1857,14042.0781,17.6,258
3735.1857,14042.0781,17.9,242
3735.1857,14042.0781,16.4,282
3735.1857,14042.0781,17.1,248
3735.1857,14042.0781,17.2,262
3735.1894,14042.0781,13.6,206
3735.1894,14042.0781,15.0,118
3735.1899,14042.0781,14.2,128
3735.1899,14042.0781,14.2,200
3735.1901,14042.0781,13.7,122
3735.1901,14042.0781,13.5,136
3735.1901,14042.0781,14.4,116
3735.1901,14042.0781,14.4,120
3735.1926,14042.0781,12.8,148
3735.1926,14042.0781,12.4,174
3735.195,14042.0781,15.7,174
3735.195,14042.0781,15.3,180
3735.1975,14042.0781,12.5,208
3735.1975,14042.0781,14.3,296
3735.1992,14042.0781,12.3,182
3735.1992,14042.0781,12.6,162
3735.2001,14042.0781,13.2,132
3735.2001,14042.0781,13.4,160
3735.2006,14042.0781,11.9,104
3735.2006,14042.0781,12.0,136
3735.2011,14042.0781,11.7,124
3735.2011,14042.0781,11.9,124
3735.2031,14042.0781,13.5,146
3735.2031,14042.0781,13.6,146
3735.208,14042.0781,10.5,166
3735.208,14042.0781,10.8,200
3735.2082,14042.0781,10.6,208
3735.2082,14042.0781,10.6,256
3735.2082,14042.0781,10.6,216
3735.2082,14042.0781,10.6,226
3735.2082,14042.0781,12.9,184
3735.2082,14042.0781,13.1,164
3735.2082,14042.0781,13.1,194
3735.2082,14042.0781,13.1,200
3735.2087,14042.0781,20.0,180
3735.2087,14042.0781,20.2,126
3735.257,14042.0781,28.0,110
3735.257,14042.0781,28.3,116
3735.257,14042.0781,28.5,104
3735.257,14042.0781,28.6,126
3735.257,14042.0781,28.6,94
3735.257,14042.0781,28.8,146
3735.257,14042.0781,28.8,172
3735.257,14042.0781,28.8,110
3735.257,14042.0781,28.9,90
3735.257,14042.0781,28.9,126
3735.257,14042.0781,28.9,104
3735.257,14042.0781,28.9,98
3735.257,14042.0781,28.9,78
3735.257,14042.0781,28.9,100
3735.257,14042.0781,30.1,154
3735.257,14042.0781,30.1,140
3735.257,14042.0781,30.1,118
3735.257,14042.0781,30.1,166
3735.257,14042.0781,30.1,122
3735.257,14042.0781,30.1,130
3735.257,14042.0781,30.1,132
3735.257,14042.0781,30.1,154
3735.257,14042.0781,30.1,110
3735.257,14042.0781,30.1,106
3735.257,14042.0781,30.1,124
3735.257,14042.0781,30.1,122
3735.257,14042.0781,30.2,116
3735.257,14042.0781,30.3,124
3735.257,14042.0781,30.3,128
3735.257,14042.0781,30.3,166
3735.257,14042.0781,30.4,112
3735.257,14042.0781,30.4,148
3735.257,14042.0781,30.4,138
3735.257,14042.0781,30.5,144
3735.257,14042.0781,30.5,138
3735.257,14042.0781,30.5,94
3735.257,14042.0781,30.5,120
3735.257,14042.0781,30.5,154
3735.257,14042.0781,30.5,170
3735.257,14042.0781,30.5,136
3735.257,14042.0781,30.5,128
3735.257,14042.0781,30.5,86
3735.257,14042.0781,30.5,130
3735.257,14042.0781,30.5,108
